"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g508.t1.exon2",7.77414793145139,4.49120413711497,1.48199517370482,3.03051198600563,0.00244139496644321,0.0197568434608343
"g1240.t1.exon1",45.4671647425865,5.12915987348728,1.69389723172473,3.02802305678531,0.00246159305077205,0.0198325509080458
"g541.t1.exon9",6.236585989849,3.43817980106154,1.13540658415711,3.02814854963513,0.00246057100567167,0.0198325509080458
"g919.t1.exon2",309.109002282338,2.37014948252479,0.784733362396442,3.02032460463609,0.00252503908253829,0.0203025409632431
"g832.t1.exon10",39.1166993043938,2.82885159469361,0.940105528965992,3.00907877629975,0.00262041161830387,0.0210268180765717
"g2907.t1.exon8",6.3249494422835,3.84231193412216,1.27788114656459,3.00678349035174,0.00264027739075075,0.0211435116856088
"g2793.t1.exon6",177.55816501437,1.84990766414452,0.61556294756502,3.00522906952439,0.0026538090338476,0.0212091136467659
"g1050.t1.exon4",7.50312252405965,4.44142927706425,1.47903441071905,3.00292491160161,0.0026739839831691,0.0213274385163608
"g2427.t1.exon3",294.896004347337,1.88973155843672,0.629547347911561,3.00173063186693,0.00268449602718907,0.0213683731863627
"g2099.t1.exon10",25.8232979651517,-1.9943134322438,0.664578465406555,-3.00086977844487,0.00269209666132164,0.0213688647588094
"g983.t1.exon4",9.65720689365729,3.58887660225208,1.19609059972124,3.00050564989683,0.00269531753377731,0.0213688647588094
"g488.t1.exon1",138.109043104666,1.78037872631663,0.594617646038365,2.99415723394418,0.00275204081741868,0.0217751118063486
"g797.t1.exon4",9.36780899821909,3.23682617009563,1.08296933395958,2.98884379141287,0.00280035260377281,0.0221133211574266
"g2527.t1.exon5",4.13755149963532,3.94417297809026,1.32131312179839,2.98504034586594,0.00283540922905468,0.0223457251146928
"g1723.t1.exon2",5.99102978894412,4.24344360229776,1.42222629462973,2.98366273941133,0.00284820525982279,0.0224021213703289
"g296.t1.exon1",32.8253193610984,4.79377313871336,1.6103442218853,2.97686238355988,0.00291214695069641,0.022859778039854
"g1283.t1.exon1",77.6239386527857,-1.74756662798718,0.588331011979102,-2.97037992627399,0.00297431653740916,0.0232558765484039
"g2785.t1.exon7",28.6805952936986,1.76216087834137,0.593143768840181,2.97088323424025,0.00296944658103564,0.0232558765484039
"g2297.t1.exon3",2.49865904971961,4.7070272783163,1.58552741445862,2.96874543788543,0.00299018198089568,0.023333993768404
"g2889.t1.exon6",16.9151120966902,2.14371889625062,0.724011070936794,2.9608924259637,0.00306749059885184,0.023890338546352
"g900.t1.exon2",258.489597394975,-1.29938393422236,0.439583137304401,-2.95594581309556,0.00311711849311269,0.0242293437468564
"g2486.t1.exon9",59.5833164213503,-2.32966183585125,0.788624508422389,-2.95408247013733,0.00313600188727789,0.0242928608988408
"g540.t1.exon11",26.9750927614264,2.70984919078839,0.917369917811043,2.95393290991536,0.00313752206472944,0.0242928608988408
"g1844.t1.exon7",11.9237114500657,-2.21521833810005,0.750834850510684,-2.9503403266289,0.00317424069602597,0.0244854330277177
"g823.t1.exon5",57.0430186633568,-1.83319217900615,0.621359271774047,-2.95029343293163,0.00317472256024034,0.0244854330277177
"g1041.t1.exon4",19.0018108020939,-2.35394830700447,0.7982912721942,-2.94873361265038,0.00319078880233878,0.0245616533389334
"g1050.t1.exon12",31.4879943071676,3.83925628384114,1.30440126390754,2.94330923318798,0.0032472388275214,0.0249478387290426
"g818.t1.exon1",6.07714773731681,3.7911100104458,1.28872456024616,2.94175351924826,0.0032635957927439,0.0250251013296887
"g901.t1.exon16",7.23363683428642,3.81972010038574,1.29942450261772,2.93954754023095,0.00328691842235254,0.025155375671646
"g797.t1.exon3",8.55184421118488,2.47819645101839,0.845371054444585,2.9314895961828,0.00337340665320537,0.0257676369740995
"g1078.t1.exon4",23.3866697499238,-1.5554475692885,0.531088444256458,-2.92879196696923,0.00340282083831656,0.0258927286777651
"g630.t1.exon5",42.9555255526213,2.16618718383419,0.73956148160415,2.92901569067065,0.00340037256830207,0.0258927286777651
"g185.t1.exon3",33.4543360142129,1.44971005468116,0.496222171041939,2.92149391801083,0.00348357077073822,0.02645648776553
"g2534.t1.exon8",101.645654694969,-1.25843639546031,0.431521391489642,-2.91627812729308,0.00354234569726409,0.0268515212013988
"g1107.t1.exon3",46.8648206974419,3.54997953740586,1.21895411236145,2.9123159776118,0.0035875952098938,0.0271427203308537
"g2129.t1.exon1",1428.62607452399,-2.04858989899536,0.70374937892347,-2.91096512529659,0.00360314232165098,0.0272085195847865
"g2011.t1.exon1",15.6054470335452,2.60650708092081,0.897024002662105,2.90572724161835,0.00366400689150071,0.0275633245701531
"g786.t1.exon4",30.5590518859071,4.88409945715287,1.68074739183288,2.90590928826413,0.00366187591204382,0.0275633245701531
"g1103.t1.exon1",43.4303594236893,1.8499104531167,0.637901491373345,2.89999393030734,0.00373169886148871,0.028019485591367
"g358.t1.exon1",16.8470703250829,2.33821869177459,0.806915588007785,2.89772403275475,0.00375881173135003,0.0281698116923063
"g1280.t1.exon7",624.698820332003,2.16814734360148,0.748577061594437,2.89635824397747,0.00377521159372133,0.028239435876198
"g673.t1.exon5",31.4685015298981,4.56154422040912,1.57552191478749,2.89525913768351,0.00378845642919251,0.028285242362317
"g1079.t1.exon1",84.7270737165668,-1.60108490048106,0.553545356951264,-2.89241862545697,0.00382288198075421,0.0283557950341098
"g1625.t1.exon6",13.1981662526491,-2.37765764465642,0.822114529806858,-2.8921245866011,0.00382646176693928,0.0283557950341098
"g1660.t1.exon7",10.7137225971143,3.16017369454715,1.0925415243016,2.89249756119545,0.00382192149312556,0.0283557950341098
"g2725.t1.exon1",11.2604079752258,3.17951057364528,1.09895433081451,2.89321447169578,0.00381320818220919,0.0283557950341098
"g624.t1.exon1",109.387546798405,2.1434983546754,0.742930666167431,2.8851929961824,0.00391173777139892,0.0289337475381686
"g881.t1.exon1",34.4827743359252,2.26519852792552,0.785385540216934,2.88418669803857,0.00392426024441786,0.0289724194996798
"g138.t1.exon1",7.77948670558813,3.0659920713568,1.06355580182359,2.88277499506824,0.00394188898210342,0.0290485770629216
"g901.t1.exon1",49.6794651876068,1.99209877196038,0.691810376975817,2.87954450852364,0.00398250079987253,0.0292935058835069
"g1626.t1.exon11",54.7749646701868,1.82678658763864,0.634979898977058,2.876920341229,0.00401576955576979,0.0294836167754485
"g2615.t1.exon5",2.15787803806299,5.01276424948171,1.7453314153532,2.87209879188892,0.00407755474340763,0.0298820063483673
"g2133.t1.exon1",4.13094586141297,-5.41553041008751,1.88637356411834,-2.8708684817785,0.00409345796182453,0.0299433057538988
"g1040.t1.exon13",38.1842682194415,-1.62425969467251,0.566066930576961,-2.86937746569472,0.00411280655044961,0.0300288652253411
"g2825.t1.exon2",73.5835386438833,1.7965577047355,0.626239338298741,2.86880365838415,0.00412027481062712,0.0300288652253411
"g1285.t1.exon3",46.9594114989401,-8.92854499553632,3.1180815412158,-2.86347386285957,0.00419023383066164,0.0304827999549232
"g1859.t1.exon7",3.34134186320688,4.13157558790999,1.44405240754295,2.86109809195905,0.00422176407062534,0.0306000855629997
"g2001.t1.exon1",3.34737513309689,-5.10016888340585,1.78230622068476,-2.86155590112139,0.00421567153081549,0.0306000855629997
"g1244.t1.exon4",21.7127749394684,-3.42702620792907,1.19816051425128,-2.86023964833343,0.00423320980008704,0.0306271572421598
"g210.t1.exon1",29.8116786319328,4.12400295494691,1.4424627506573,2.85900135242153,0.00424976972892419,0.0306910642968852
"g1131.t1.exon5",442.577196744767,-2.34875625145893,0.82250409495388,-2.85561648369743,0.00429533634495425,0.0309638402217029
"g630.t1.exon1",107.954825273155,-3.07849626136792,1.07839414434622,-2.85470417055562,0.00430769333547453,0.030996662913958
"g1380.t1.exon7",2.13034484379987,4.4652664924249,1.56657782030449,2.85033174512646,0.00436736505120739,0.0313692115432112
"g1575.t1.exon2",4.24986893865364,-4.48951169934516,1.57630175635992,-2.8481296054079,0.00439770111203551,0.0315300881173376
"g2721.t1.exon13",18.9959149011001,-2.98436760071003,1.04816156597234,-2.84724006068812,0.00441000929359383,0.0315613638092877
"g1277.t1.exon1",28.6089381727931,4.40003801951934,1.54812957860621,2.84216391206782,0.00448084475011701,0.0320106391141453
"g2647.t1.exon3",2.22966522502232,5.06067234129805,1.78289211694976,2.83846245837692,0.00453314515422117,0.0322681945386496
"g2794.t1.exon1",61.3407460292191,1.5854988557837,0.55851522555526,2.83877463538696,0.00452871293055017,0.0322681945386496
"g673.t1.exon1",25.2875581030359,4.29973870270556,1.51521457071877,2.83770944775557,0.00454385241628283,0.0322865506216018
"g128.t1.exon9",9.94919503868432,2.69589201283521,0.950457038043737,2.83641648693978,0.00456229082780632,0.0323596770857977
"g1725.t1.exon1",3.28493180188331,-5.10178924233445,1.80090205908668,-2.83290766235328,0.00461267081931792,0.0326586960683258
"g796.t1.exon1",19.0525168689472,1.92214039651271,0.679257599053598,2.82976649682065,0.004658198745577,0.0329223583940069
"g1239.t1.exon1",16.0577841193485,4.36903728951926,1.54520759521716,2.8274759346528,0.00469165416340405,0.0330635786229206
"g1280.t1.exon9",4.5021453020614,3.45882013583504,1.22338267375504,2.82725937683797,0.00469482838452346,0.0330635786229206
"g563.t1.exon1",14.7996850305421,2.56589974148025,0.907742437565012,2.82668258670729,0.00470329223960929,0.0330645606650055
"g937.t1.exon2",49.6974000718493,2.28312153717154,0.807907024935076,2.82597064600968,0.00471375834881096,0.0330795903913024
"g92.t1.exon1",4.05743803531966,3.81462787202442,1.35016620727392,2.82530243422876,0.00472360078252816,0.0330901980744301
"g1198.t1.exon3",5.96804137576762,4.43681690669902,1.57154922044424,2.82321218386328,0.00475450937978029,0.0331406123917914
"g2413.t1.exon2",3.25593679280218,3.53914343027739,1.25323543147148,2.82400524386861,0.00474276089082097,0.0331406123917914
"g541.t1.exon7",2.35966245813514,4.04906567317766,1.43425039308122,2.82312327938708,0.00475582806226613,0.0331406123917914
"g2437.t1.exon3",9.30491062489058,3.24495678228232,1.15071055827506,2.81995916257741,0.00480297614602587,0.0334105450998507
"g1280.t1.exon3",17.3045536114083,2.08216480252354,0.740167669754657,2.81309882558598,0.00490665687867415,0.0340720998638002
"g2099.t1.exon2",12.6752056292915,2.7233972014181,0.970191940561654,2.80707052652025,0.00499942947685585,0.0346557310332835
"g2841.t1.exon1",25.7285853679474,3.81501284919862,1.36153188811029,2.80200036628858,0.00507868159706411,0.0350826492235455
"g812.t1.exon1",32.5143108454184,2.27118112232067,0.810398409771702,2.80254883886122,0.00507005392660623,0.0350826492235455
"g1244.t1.exon1",34.9656368342524,-3.11614573477474,1.11247190646407,-2.80110060907447,0.00509286384838282,0.0351195402878065
"g2127.t1.exon1",2.20147263811023,5.04829421025407,1.80523887519689,2.79646881064617,0.00516643973396845,0.0355036308361984
"g2385.t1.exon12",1.99464754761856,4.90471669518705,1.75374119345701,2.79671636469847,0.00516248318344628,0.0355036308361984
"g1172.t1.exon7",63.2893040034526,-1.54764578433397,0.55370966749273,-2.79504923824413,0.00518918110864081,0.035598320144251
"g1678.t1.exon1",19.6745896800691,2.6742533644083,0.95721762740284,2.79377780752344,0.00520962601420149,0.0356769560834626
"g552.t1.exon1",14.0046163408395,4.05605570332421,1.45297727391876,2.79154793136221,0.00524565877095735,0.0358618875012781
"g2109.t1.exon3",12.6189710832624,-2.98565756838651,1.06985307242624,-2.79071738478589,0.00525913708591842,0.0358922551636906
"g964.t1.exon10",13.6906495705673,2.50371381890299,0.898488722526062,2.78658346636105,0.00532668984319672,0.0362909297721739
"g606.t1.exon4",29.8841535758683,4.74233949355453,1.70461905057264,2.78205238405697,0.00540163206034127,0.0367384975062937
"g628.t1.exon1",18.0770580353618,4.55803506221854,1.63878791033799,2.78134530616501,0.00541341232197054,0.0367556816117385
"g1252.t1.exon3",45.740486230646,3.55243452773225,1.27807380945108,2.77952220087977,0.00544389321951787,0.0367740541971513
"g1658.t1.exon6",4.00627390270274,4.23009800994002,1.52175011851897,2.77975862032915,0.00543993174696778,0.0367740541971513
"g554.t1.exon4",5.59263743291306,3.73791428658417,1.34450915504057,2.78013301179149,0.00543366372231691,0.0367740541971513
"g2615.t1.exon4",2.22968121246693,4.4871042349476,1.61547407493552,2.77757737160016,0.005476579967242,0.036875728232177
"g2732.t1.exon8",68.1360564885955,-2.04394810609588,0.736034919493462,-2.7769716517017,0.00548679642125292,0.036875728232177
"g2937.t1.exon4",9.74411719358745,-2.68555280994901,0.966913880406989,-2.77744777933958,0.00547876430711002,0.036875728232177
"g2889.t1.exon4",131.771576932566,1.55267095600805,0.55976656683681,2.77378294452642,0.00554086335284677,0.03717619803633
"g1776.t1.exon1",45.80426653996,-1.92628481307884,0.695117960136214,-2.77116248399246,0.00558565463127289,0.0374135247814771
"g1696.t1.exon10",4.99685418499554,4.15667281083308,1.50149477942323,2.76835648568141,0.00563397927694645,0.0376736796094803
"g937.t1.exon7",25.1322013000834,3.10767233912559,1.12503577311333,2.76228757644363,0.00573978980792074,0.0383167144824558
"g1784.t1.exon2",7.89382796428077,-4.14723363241901,1.50235921684532,-2.76048070655662,0.00577163669509033,0.0384646660283537
"g2376.t1.exon4",26.1896759595808,-4.04591647305052,1.46621811559286,-2.75942332864613,0.00579034726947352,0.0385247225365977
"g1067.t1.exon1",243.847730964516,-3.23894354059289,1.1742082071745,-2.7584064911169,0.00580839203818259,0.0385477429056371
"g2489.t1.exon2",35.8197315097803,-1.54862604202836,0.561475778356481,-2.75813508208922,0.00581321701925394,0.0385477429056371
"g1696.t1.exon11",3.1453735659262,3.84965018398997,1.39805393783544,2.75357772672939,0.00589477709405673,0.0389890327174511
"g2788.t1.exon11",31.7892909441669,3.23433699173733,1.17470382889071,2.75332123058759,0.00589939795145723,0.0389890327174511
"g949.t1.exon3",5.67232303361097,3.10092473096486,1.1268074977105,2.75195606815313,0.00592404674833809,0.0390868998079716
"g2128.t1.exon3",7.03238269256559,2.60660776712364,0.947931707549934,2.74978434244044,0.00596344982434612,0.0392816296887277
"g1208.t1.exon21",6.91392865590918,2.52022060306966,0.917272167918679,2.74751670356262,0.00600484501185218,0.0394888152103921
"g156.t1.exon1",10.6525675984638,4.22452246216815,1.53809614501468,2.74659193175978,0.0060218006798991,0.0395348633067095
"g2599.t1.exon3",10.1446365171841,3.24332257344636,1.18163472584128,2.74477594684536,0.00605522228835839,0.0396886847019134
"g2307.t1.exon1",6.48251598902985,3.89797509886896,1.42054529174353,2.74399916815374,0.00606956917219408,0.0397171808104693
"g581.t1.exon1",9.27153386494753,2.45134411371359,0.896273134254808,2.73504138417773,0.00623724338303236,0.0407472544694153
"g533.t1.exon1",526.264424482359,-1.18269589916853,0.432512968509875,-2.73447499908093,0.00624798399191549,0.0407503980556459
"g128.t1.exon6",13.0408241442058,2.36653697318692,0.865633917718511,2.73387736402963,0.00625933525852654,0.0407575076178154
"g1454.t1.exon4",14.0134721216267,3.37879542054143,1.23651614588096,2.73251217284687,0.00628533488280663,0.0408004290238976
"g892.t1.exon1",283.039690005157,-1.4224130857667,0.520562759855478,-2.73245263676102,0.00628647093721684,0.0408004290238976
"g1845.t1.exon3",4.00593128713879,3.58241572932425,1.31221829531385,2.73004555882025,0.00633255735160777,0.0410324923337456
"g97.t1.exon3",3.03585149575279,-5.01541734576708,1.83970310499516,-2.72621018693137,0.00640661867409106,0.0414447709665956
"g1090.t1.exon6",35.7614962014621,2.18320609790048,0.801988972509426,2.72223954784468,0.00648411221899754,0.0418778759900134
"g1040.t1.exon16",6.7690162694218,-2.3431211973162,0.861630075533821,-2.71940507167711,0.00653994639727906,0.0420419332437314
"g1294.t1.exon6",36.3053056637059,2.35625866338343,0.866482369327276,2.71933826560463,0.00654126755907,0.0420419332437314
"g554.t1.exon3",3.05388458433719,3.80094854640512,1.39740625113577,2.7200025356376,0.00652814157261781,0.0420419332437314
"g1781.t1.exon1",129.433826531609,1.96023355236558,0.721261227121651,2.7177858432628,0.00657203605350105,0.0421714494418516
"g1677.t1.exon3",13.9113878213239,2.78163521530152,1.02401520335771,2.71640030946869,0.00659960672333096,0.0422800611372106
"g2899.t1.exon1",4.62971033964685,3.63970624479351,1.34033549821795,2.71551880080227,0.00661720191271925,0.0423245185142043
"g1269.t1.exon5",17.7648977844037,2.99492050248832,1.1051398715382,2.70999226398357,0.00672847774513448,0.0429444135230423
"g1644.t1.exon14",3.3516267593568,3.16047700101729,1.16638506566675,2.70963431721464,0.00673574260444495,0.0429444135230423
"g2376.t1.exon3",13.1317302184068,-5.03621177666945,1.86106047265274,-2.70609786768019,0.00680789793084008,0.0431964386282696
"g2799.t1.exon2",3.95257029437718,3.21415393626875,1.18731218800312,2.70708409190548,0.00678770615720777,0.0431964386282696
"g2892.t1.exon4",6.6218837518738,3.15523865754434,1.16584610975637,2.70639377799501,0.00680183385677868,0.0431964386282696
"g55.t1.exon4",4.89291685218491,4.08563421181503,1.51056987140094,2.70469727297414,0.00683666621030079,0.0433097897724318
"g2401.t1.exon5",74.8101402499863,-2.09415226347732,0.77498422358637,-2.70218696038259,0.00688850160584211,0.0435686757617912
"g131.t1.exon1",30.7160088729763,3.75174914495072,1.38934904147541,2.70036472689871,0.00692634975742959,0.0437384121407159
"g1823.t1.exon6",14.1090085612875,-3.17800432226389,1.17767332181843,-2.69854488794632,0.00696433450406147,0.0438022153756631
"g2122.t1.exon1",19.9937864757332,-2.95680948750847,1.09580606138542,-2.69829634248436,0.00696953678686282,0.0438022153756631
"g2220.t1.exon3",2.63756919481535,4.23929825012625,1.57083506736427,2.69875452757713,0.0069599492676013,0.0438022153756631
"g70.t1.exon1",2.62400371925585,4.17367991073063,1.54779094264379,2.69653982055325,0.00700640199577027,0.0439643423810419
"g2074.t1.exon11",4.55176298727786,3.5362079672116,1.31173333274603,2.69582839662141,0.00702138284856421,0.0439888527988913
"g1696.t1.exon6",4.54315668586187,3.16902145648194,1.17666864104432,2.6932148490584,0.00707666504093854,0.0442653756576502
"g2099.t1.exon3",8.70360149958558,2.62749893598508,0.976794613664468,2.68991955855281,0.00714692443868791,0.0446345658340698
"g826.t1.exon3",8.89359862970288,-2.71644927849185,1.0105080854085,-2.68820142828815,0.00718380476211012,0.0447944623470979
"g1797.t1.exon1",31.669722688482,-4.04700388985829,1.50728177513054,-2.68496836930693,0.00725366706248424,0.0451591936868141
"g964.t1.exon11",18.3038780151541,2.5534532884854,0.951350765452405,2.68402925735928,0.00727407403491362,0.0452153709963645
"g507.t1.exon1",70.8059559319705,1.98461527968548,0.740090704406088,2.68158384893931,0.00732745488780822,0.0454760168974598
"g1079.t1.exon2",64.5614465485803,-1.81262005374411,0.676164907196538,-2.6807366582502,0.00734603003442356,0.0455201736298446
"g581.t1.exon2",29.9863995366664,2.02842172928199,0.758384801417454,2.67466031161329,0.00748050021431564,0.0462812256250183
"g91.t1.exon6",114.803397242361,-1.92656474524345,0.721511389251997,-2.67017925696329,0.00758107622279181,0.0468305361694076
"g2786.t1.exon3",37.2165679371876,1.73630342130398,0.650895048403914,2.66756280534265,0.00764036075539192,0.0471234672677278
"g185.t1.exon1",33.6014209086093,1.97120467102626,0.739571056200513,2.66533506753653,0.00769116484514634,0.0472899485525097
"g415.t1.exon5",3.39112082208317,5.67353540240087,2.12856211046805,2.66543098484137,0.00768897120633235,0.0472899485525097
"g1663.t1.exon1",272.654562311372,-2.88632986791639,1.08555282106868,-2.65885713886765,0.00784062017435935,0.0481343791847842
"g400.t1.exon9",43.5248316992223,2.42135672920299,0.911341771661869,2.65691401897177,0.00788595528856057,0.0483379851946954
"g1982.t1.exon4",12.701916484865,-1.6115990015909,0.607280773034066,-2.65379553108377,0.00795920396075041,0.0487117998953785
"g552.t1.exon3",2.19715927090391,3.88258665881295,1.46408656152169,2.65188327032904,0.00800442093652671,0.0489131691690525
"g2791.t1.exon3",389.072438222991,-1.59120041287579,0.601172780860745,-2.64682710783669,0.00812508817643034,0.049574270717022
"g1823.t1.exon13",2.30954824797272,-4.6002775628264,1.74484741772892,-2.63649274778083,0.00837679907814976,0.0509535159853153
"g2394.t1.exon5",42.8634675877931,2.03698145228742,0.77252755895328,2.63677512689306,0.00836982960282939,0.0509535159853153
"g901.t1.exon7",26.0706497710529,2.20416330537555,0.838629196106731,2.62829307113108,0.00858145477570389,0.0521185601973942
"g400.t1.exon1",54.9390601329612,3.02104058346466,1.15074951686082,2.62528077500817,0.00865775409424148,0.0525016782630949
"g2086.t1.exon3",145.930920329998,-1.51472143612345,0.577814928733531,-2.62146469535401,0.00875528300636565,0.0529314826503567
"g901.t1.exon14",12.6912302831316,2.18562513549517,0.83372381169998,2.62152178554026,0.00875381672798657,0.0529314826503567
"g2126.t1.exon2",4.96147984867009,4.54166803231587,1.73344811468103,2.62001959784738,0.00879247139337588,0.0530755264049985
"g1988.t1.exon3",6.68351895903076,-4.1070853290565,1.57218138312039,-2.61234827810068,0.00899225957731584,0.0541991730517428
"g1506.t1.exon3",9.96769511805572,-1.95333587128042,0.748306378210538,-2.61034240540823,0.00904516373225669,0.054353086754196
"g2491.t1.exon1",45.7025369537319,-1.70646566374587,0.653648866484432,-2.61067639101691,0.00903633574610635,0.054353086754196
"g1519.t1.exon7",2.39704987205396,-4.63687287210681,1.7768484026222,-2.60960522308144,0.00906467637059455,0.0543854424945016
"g1988.t1.exon2",106.082571571774,-2.62860401421255,1.00747336707954,-2.60910521320512,0.00907793262181636,0.0543854424945016
"g1807.t1.exon11",29.9479134366105,-1.68597727998987,0.646517407786866,-2.6077832703086,0.0091130633506741,0.0545136861880685
"g2856.t1.exon1",13.4632593322585,3.89395088919568,1.49447360775527,2.60556684908239,0.00917223730674677,0.054785152755486
"g1050.t1.exon14",2.48200965926394,3.56838873601851,1.3700078443829,2.60464839719648,0.00919685844879338,0.0548497323702813
"g901.t1.exon8",32.3123495029692,2.2192820980135,0.852465747794254,2.6033680576092,0.00923127922158334,0.0549724753645113
"g1041.t1.exon5",29.3761777523693,-1.66471952705638,0.639755601319975,-2.60211793944694,0.00926499840178121,0.0550083313181987
"g937.t1.exon3",5.13658522229807,3.02041704598983,1.16070982393,2.60221545791965,0.00926236410911137,0.0550083313181987
"g1823.t1.exon16",14.6893997196453,-3.94421398218638,1.51703971651986,-2.599941148037,0.00932397493856615,0.0552758633671414
"g2473.t1.exon7",633.14802968276,-1.44361373444281,0.555470299499308,-2.59890355207841,0.00935220457509013,0.0553605910167779
"g1660.t1.exon3",2.75883545709115,3.32018427746159,1.27786391504419,2.59822993542061,0.00937057230631758,0.05538677559627
"g1075.t1.exon1",6.9606580946231,-3.00977102518389,1.16039061962243,-2.59375676973605,0.00949336215325943,0.05594604521179
"g1160.t1.exon4",10.6526803968561,2.58637791277027,0.997041794120649,2.59405165161743,0.00948522358711586,0.05594604521179
"g2647.t1.exon2",3.53796527966109,2.85157289527875,1.10158628423676,2.58860602758365,0.00963652754308127,0.0567056109646204
"g1823.t1.exon15",10.5532378010504,-3.74728862803029,1.45000036368933,-2.58433633664465,0.00975665977939419,0.0573275926682747
"g1527.t1.exon1",1.82612211475153,4.77080625796044,1.84657317632606,2.58359989147705,0.0097775148674844,0.0573652718665407
"g1294.t1.exon1",10.6557512484136,3.01570852662112,1.16796693031406,2.58201533652175,0.00982252197926011,0.0574595836548176
"g846.t1.exon2",2.15336090966731,4.45017578246855,1.72344493131978,2.5821398186832,0.00981897956401625,0.0574595836548176
"g2276.t1.exon1",17.5972980071883,-2.5717262715681,0.996667372035751,-2.58032553660827,0.00987072175248995,0.0576566276483678
"g1977.t1.exon1",12.6793288292822,3.14643722150222,1.22034916316643,2.57830899259862,0.00992851727273442,0.0579090610973585
"g210.t1.exon2",2.56235704544615,4.13076112059525,1.60250784011902,2.57768543602786,0.00994644974948122,0.0579285900365681
"g1631.t1.exon8",8.93753079453381,2.91973308654992,1.13304412833236,2.57689265010998,0.00996929064539582,0.0579766067987001
"g1135.t1.exon1",18.5889939399797,-2.36969030516552,0.920262575786862,-2.57501540051146,0.0100235623452475,0.0582070023908229
"g724.t1.exon5",34.431138664404,-2.12789454994489,0.828367517915417,-2.56878076931327,0.0102056999674732,0.0591781609792755
"g38.t1.exon5",3.08574964123749,5.53335423070049,2.15514232884049,2.56751220402113,0.0102431183720247,0.0593085512735893
"g54.t1.exon1",189.807959267773,2.52696486279157,0.985396265499383,2.56441489709822,0.010334992060876,0.0596665530026157
"g762.t1.exon5",13.2402629624998,3.13209952640657,1.22128504711062,2.56459336320923,0.0103296784763108,0.0596665530026157
"g1456.t1.exon20",4.12085220928004,3.35825338818201,1.3100823138423,2.56339113405225,0.0103655202329706,0.0597559453778796
"g2418.t1.exon3",4.09651242642801,-4.40248854129072,1.7190445359895,-2.56100900769077,0.0104368650113823,0.0600800403263917
"g234.t1.exon1",66.4789288788265,-2.27632202032676,0.889371489414966,-2.55947266965364,0.0104831098371961,0.060171838545293
"g2699.t1.exon2",3.6898490634644,2.85676557159953,1.11599674626953,2.55983324427146,0.0104722399538762,0.060171838545293
"g2788.t1.exon14",10.3823094866078,3.27978222731753,1.28362851024881,2.55508677248202,0.0106161329356261,0.0608474459167489
"g1492.t1.exon1",6.91712990235377,4.00785075374092,1.56986886328154,2.55298442276459,0.0106804272792461,0.0611277480593161
"g536.t1.exon2",10.593183877558,-3.34106072635117,1.30984577818619,-2.55072832389299,0.0107498085376358,0.0614363158438697
"g2555.t1.exon2",8.36530679343301,2.25316243221747,0.884488374944436,2.54741893284806,0.0108523064521188,0.0619329902698503
"g536.t1.exon1",15.2122396271272,-3.24460266726883,1.27519384100612,-2.5443995751335,0.01094657835355,0.0623813618655678
"g1507.t1.exon2",5.84065018100915,-2.34896604779439,0.926130535831956,-2.53632285829371,0.0112023401814199,0.063474600856776
"g1543.t1.exon3",1.75844693554198,4.71539832970861,1.8586990872585,2.53693476369196,0.0111827790684693,0.063474600856776
"g642.t1.exon2",54.5151538320703,-2.87009633109569,1.13148633321873,-2.53657180545094,0.0111943782884514,0.063474600856776
"g817.t1.exon3",25.6354229488636,2.6199030732239,1.03249388328824,2.53745142284053,0.011166286371392,0.063474600856776
"g1214.t1.exon9",59.893403748887,2.16448151904516,0.854589668888466,2.53277285912012,0.011316425630519,0.0640296903196884
"g272.t1.exon1",14.6728203610668,3.53795244711051,1.39740306261393,2.53180527634779,0.011347698967199,0.0641153062556392
"g1443.t1.exon2",39.7414863654668,-8.68911633813333,3.43521249391271,-2.52942615734272,0.0114249212073868,0.0641942141376788
"g1995.t1.exon2",5.52555237099496,3.18763089321643,1.2602934632938,2.52927670106732,0.0114297878446782,0.0641942141376788
"g219.t1.exon2",4.59770075962759,3.01153303137074,1.19085295717372,2.5288873938879,0.0114424732148733,0.0641942141376788
"g2268.t1.exon1",5.87884657193807,3.07419041632067,1.21560340113805,2.52894193405728,0.0114406952996726,0.0641942141376788
"g839.t1.exon2",58.0672077440566,-1.84807883429139,0.73034823663133,-2.53040774468834,0.0113930041693044,0.0641942141376788
"g859.t1.exon3",6.94725181664909,2.35265657791262,0.930806933383551,2.52754517992312,0.0114863044194712,0.0643492258873619
"g1083.t1.exon1",98.101805141142,1.2778104536037,0.505848726016128,2.52607229767533,0.0115345741373845,0.0644598045700793
"g2782.t1.exon3",102.553063006686,-1.32151443333243,0.523174644304343,-2.52595275348183,0.0115384997606562,0.0644598045700793
"g2900.t1.exon14",8.95425777207096,2.89030403271857,1.14455841563899,2.52525689665647,0.0115613740334026,0.0644968787369034
"g901.t1.exon4",18.1943701014319,1.82293726705848,0.724001074425014,2.51786541685206,0.0118068425628464,0.0657738831130796
"g387.t1.exon2",9.5959112107319,-2.47013829350586,0.982160342539445,-2.5150051234192,0.0119030654005992,0.0662170529008124
"g1633.t1.exon5",4.07249061745467,3.2066105641494,1.27655635218463,2.51192245345205,0.0120075471091032,0.0667048631012
